baseline,status,taz_id,node_id,density,density_rank,rank_bucket,major_level,outside_len_ft,line_node_dist_ft
earliest,removed,2829,154760,0.012945683499042598,2,2,3.0,0.0,27.59373389331245
earliest,removed,2829,1494292,0.011364516110472778,3,3-4,4.0,606.2328702128259,964.5417750155964
earliest,removed,2829,154833,0.009114131843041383,6,5-6,4.0,0.49815027578746357,117.51503928935836
earliest,removed,2830,427239,0.01317545208360146,1,1,3.0,0.0,512.7441118036386
earliest,retained,2830,170600,0.01228883911313795,2,2,4.0,0.0,32.45852738782854
earliest,removed,2830,1503722,0.010597087889730199,3,3-4,4.0,1.5899500028252753,18.02454248862705
earliest,removed,2830,170584,0.0037671486917864165,10,7-10,4.0,3.9655289814095163,5.9504984977174225
earliest,removed,2831,1456373,0.014762825753636752,2,2,4.0,0.0,33.54717852175236
earliest,retained,2831,154760,0.014266612123717859,3,3-4,3.0,643.304552109535,25.222190407175944
earliest,removed,2831,584320,0.012503800990209663,4,3-4,3.0,0.0,8.519663495670631
earliest,removed,2831,697177,0.011062719898543334,6,5-6,4.0,1.960336694146612,210.8295348198466
earliest,removed,2894,835730,0.00316853746018943,2,2,4.0,1703.295132336797,1968.3305627452733
earliest,retained,2894,1441445,0.0029538147395736965,3,3-4,4.0,0.0,196.7363095526771
earliest,removed,2894,663082,0.0025571957854250674,4,3-4,4.0,0.0,311.87328352259743
earliest,removed,2894,1367030,0.0023180109817747883,5,5-6,4.0,816.6175189934854,19.883557287687697
earliest,removed,2895,1458893,0.010620963805171546,1,1,4.0,0.0,1531.0293937936945
earliest,removed,2895,1034375,0.0035157614510430606,3,3-4,4.0,0.0,15.685875652394047
earliest,removed,2895,687360,0.0022551525920271325,4,3-4,4.0,4925.101860253595,4924.812566529369
earliest,removed,2895,1368411,0.00188312035896033,5,5-6,4.0,0.0,262.7017241180199
earliest,retained,2896,430113,0.006614330484936749,1,1,4.0,4.948408511177415,98.72812922585526
earliest,removed,2896,567334,0.0054674289511201495,2,2,4.0,5199.318006896019,5182.918294072631
earliest,retained,2896,621717,0.005327884050112431,3,3-4,4.0,18.077205676454035,110.59922245882855
earliest,removed,2896,430844,0.004748834203202721,4,3-4,4.0,7589.702362304355,7477.258907386155
earliest,removed,2897,421371,0.009433323086528176,2,2,4.0,0.0,284.9062511700192
earliest,removed,2897,1458893,0.005094550112281461,3,3-4,4.0,3.0422362360149915,290.9994433031044
earliest,removed,2897,621717,0.005059665201212853,4,3-4,4.0,3601.6706984209172,3348.408378617138
earliest,removed,2897,567131,0.005049914990951765,5,5-6,5.0,1471.1103487044027,1343.981507414952
earliest,removed,2983,420454,0.005027711931120088,1,1,3.0,0.0,44.16750617456651
earliest,removed,2983,153956,0.0036983903679926183,2,2,3.0,1754.5915157844638,4078.208444550464
earliest,removed,2983,1492210,0.0033825916600429807,3,3-4,3.0,0.0,94.87276353780946
earliest,removed,2983,1034482,0.0017063479121934904,7,7-10,3.0,10.858229744338766,415.8195234201848
earliest,removed,2984,1492040,0.010428816764100134,2,2,3.0,0.0,45.70188190270262
earliest,removed,2984,371432,0.007681599120069492,3,3-4,3.0,0.0,615.966196155839
earliest,removed,2984,1492093,0.004941632753682959,5,5-6,3.0,1222.921568995233,2470.8910694408355
earliest,removed,2984,528908,0.0041727578814479945,6,5-6,3.0,8162.631540463334,7337.710133582585
earliest,removed,3037,1685696,0.005651772552396827,4,3-4,4.0,1.1639688740448246,210.03497909359666
earliest,retained,3037,368392,0.007937450750873635,1,1,4.0,204.0437462201393,615.4855055916803
earliest,removed,3037,455387,0.0053827148386108884,5,5-6,4.0,0.0,364.7969670422515
earliest,removed,3037,1013415,0.004896218894986753,7,7-10,3.0,0.0,588.3228836196282
earliest,removed,3038,1013382,0.006053804206880782,3,3-4,3.0,124.66890543351869,305.9504326563755
earliest,removed,3038,1592821,0.0065191284958654085,2,2,3.0,15.549658298699264,75.1488469079742
earliest,removed,3038,454839,0.005480450828497589,4,3-4,4.0,583.618717826947,1805.793163396997
earliest,removed,3038,713679,0.003964916787502452,6,5-6,4.0,0.0,156.7638072003676
earliest,removed,3102,1529382,0.010152127523245241,2,2,4.0,208.69858219995862,474.0935338671304
earliest,removed,3102,244971,0.006631214830828366,3,3-4,5.0,3035.83837139101,3051.6811521250766
earliest,removed,3102,244691,0.006025493494852738,4,3-4,5.0,893.281854679195,3330.1940426420233
earliest,removed,3102,244691,0.0030303836058055865,8,7-10,5.0,893.281854679195,5180.08982921011
earliest,removed,3103,245003,0.032511248621821046,1,1,5.0,2961.268095062664,3018.6958725002773
earliest,removed,3103,557462,0.03179892544424667,2,2,4.0,2.473118697414195,40.93836769332015
earliest,removed,3103,494813,0.01621869125542134,6,5-6,5.0,1784.1233182613798,2393.869515804745
earliest,removed,3103,493737,0.007907968048787467,7,7-10,4.0,5563.153904616454,5524.700127406531
earliest,removed,3104,245152,0.005258196100456166,1,1,4.0,6249.202735580256,6253.496302094615
earliest,removed,3104,702344,0.003484330252080099,4,3-4,5.0,2865.9868188587448,3198.798784066922
earliest,removed,3104,244671,0.002958210791130325,5,5-6,5.0,4.686339238678349,5.05001529005374
earliest,removed,3104,244691,0.0028958760566927685,6,5-6,5.0,1532.0272382920896,2145.0946665081738
earliest,retained,3105,245153,0.006722655892980156,1,1,4.0,13.981760524626763,27.20168459173323
earliest,removed,3105,244691,0.004769714543769372,3,3-4,5.0,6725.474342218516,6700.46702016393
earliest,removed,3105,819592,0.004753685482612652,4,3-4,5.0,2529.7940380720634,2751.449242459043
earliest,removed,3105,943189,0.0041994997492776735,6,5-6,4.0,2871.8612085089962,3505.130202561527
earliest,removed,3106,585136,0.007783271970819877,1,1,5.0,0.0,250.89834378287196
earliest,removed,3106,245153,0.005591611949637527,3,3-4,4.0,0.0,900.0871478650695
earliest,removed,3106,245179,0.005210955138172048,4,3-4,5.0,8.383611186201957,247.01120225344303
earliest,removed,3106,246022,0.0038691517411453473,6,5-6,4.0,6.929108248626917,61.565822782593
earliest,retained,3227,946673,0.004814446445679641,1,1,4.0,0.0,715.5905724700948
earliest,removed,3227,1531640,0.00339651522818853,2,2,4.0,0.0,1154.1844559462174
earliest,removed,3227,270722,0.002696906519097111,4,3-4,4.0,0.0,2581.0772883306713
earliest,removed,3227,596287,0.0022321362832412803,6,5-6,4.0,2.726992846079451,182.31870498531617
earliest,removed,3228,92417,0.0020778113526954767,1,1,4.0,5539.424591965591,13224.375709530883
earliest,removed,3228,270849,0.0016693909379168577,2,2,4.0,18102.18620973936,21497.81663143322
earliest,removed,3228,667693,0.0016351126837746142,3,3-4,4.0,0.0,36.932262772766826
earliest,removed,3228,897328,0.0011064529928527466,6,5-6,4.0,0.0,16530.039485908237
earliest,removed,3572,409442,0.0010125474968296704,3,3-4,4.0,11570.82455519455,13096.47153103316
earliest,removed,3572,1708529,0.0010865645363731223,2,2,3.0,341.16403630836436,141.27005488363693
earliest,removed,3572,1074639,0.0009094872139844676,4,3-4,3.0,0.0,23.30584929082156
earliest,removed,3572,413133,0.0002523400370519312,7,7-10,4.0,901.3258631938522,1017.0703631212956
earliest,removed,3573,680212,0.004663811964370895,2,2,3.0,18.64038078672058,47.12667944271548
earliest,retained,3573,679030,0.0021429409043104575,3,3-4,4.0,0.0,305.0523249074236
earliest,removed,3573,1705506,0.0018146443741468975,4,3-4,3.0,7.820141909711276,14.239453311229422
earliest,removed,3573,413202,0.001324603825515562,7,7-10,4.0,2365.2148985898802,5101.969092057075
earliest,removed,3622,1063633,0.0023071734968641094,1,1,4.0,26.981123988731223,296.2743765674532
earliest,removed,3622,1693096,0.002029209225561523,2,2,4.0,934.4836353922759,748.5709730858
earliest,retained,3622,339698,0.001634742097571892,3,3-4,3.0,0.0,10715.431519644853
earliest,removed,3622,150621,0.0014558353920289565,5,5-6,3.0,0.0,783.6947592619752
earliest,removed,3623,339698,0.00253122298381792,1,1,3.0,10229.575662433364,13414.341952089684
earliest,removed,3623,526747,0.0024809488609171264,2,2,4.0,6324.728214176666,8823.338595744577
earliest,removed,3623,407578,0.002137321686457406,3,3-4,4.0,14165.184115790222,17626.84849713682
earliest,removed,3623,1668599,0.0016712275612024048,5,5-6,4.0,6597.457614715221,21767.853232858277
earliest,removed,3670,812112,0.0029464323017310634,1,1,4.0,0.0,67.35580986810042
earliest,removed,3670,812140,0.00214321281293151,3,3-4,3.0,0.0,40.09116963811591
earliest,removed,3670,892317,0.001804163818047086,4,3-4,4.0,6563.552211081826,10917.263487122369
earliest,retained,3670,340492,0.0015148423021081581,5,5-6,3.0,0.0,1492.9869368184172
earliest,retained,3671,158705,0.0020777934532743504,1,1,4.0,0.0,9032.004999816949
earliest,removed,3671,158670,0.0018599310131721257,2,2,4.0,15.128008867520661,1687.9602224027715
earliest,retained,3671,158705,0.0017573830388770296,3,3-4,4.0,0.0,6992.725504338263
earliest,removed,3671,508752,0.0016376861422365524,4,3-4,3.0,11146.785364885904,12084.913277957243
earliest,removed,3672,727519,0.0031403871069282823,1,1,4.0,0.0,3962.940416264559
earliest,removed,3672,158705,0.0016284998415223597,3,3-4,4.0,25.0306381597944,749.6075278138666
earliest,removed,3672,158705,0.0015783781230131176,4,3-4,4.0,25.0306381597944,4883.555317113661
earliest,removed,3672,158664,0.0009783250756667302,7,7-10,4.0,2602.345194643714,2748.2606687147095
earliest,removed,3709,1020138,0.0036894376236761184,1,1,4.0,0.0,2982.5534983233915
earliest,removed,3709,1020115,0.002041736218169517,2,2,3.0,0.0,173.4559871529896
earliest,retained,3709,497801,0.0017549930020707594,3,3-4,4.0,0.0,3799.3552412699028
earliest,removed,3709,148366,0.0008433888003880112,9,7-10,3.0,18102.517609653445,18018.941426938458
earliest,removed,3710,1550592,0.0021904868300480257,1,1,5.0,306.09787272871347,1948.778018466097
earliest,removed,3710,1020454,0.0021056644565513767,2,2,4.0,1298.9831740238071,12637.25984983538
earliest,removed,3710,1020158,0.001695584219449145,4,3-4,3.0,6695.528628641424,7885.633790633216
earliest,removed,3710,677676,0.0006723765931536918,9,7-10,4.0,14613.068739125047,24324.42808647417
earliest,removed,3714,455312,0.002404764426227959,1,1,4.0,12401.50923714764,3334.581464362614
earliest,removed,3714,680231,0.0011864705358760436,4,3-4,4.0,20940.028136928908,22764.19469350761
earliest,removed,3714,1704139,0.0009875570941711728,5,5-6,4.0,15791.953960203236,15724.566791298144
earliest,removed,3714,651384,0.0009211777902157587,8,7-10,3.0,18305.746287522637,19483.431991278274
earliest,removed,3715,413176,0.0030604283027166022,1,1,3.0,7580.1367751592215,16023.376118969045
