taz_id,node_id,earliest_to_final,stabilized_to_final,in_earliest,in_stabilized,in_final,density,density_rank,major_level,outside_len_ft,line_node_dist_ft
1439,951749,removed,not_applicable,True,False,False,0.003943926577614155,4,3.0,7384.904855908167,7372.923411873163
1439,956836,unchanged,unchanged,True,True,True,0.006112845043597494,1,4.0,0.0,59.60650943018302
1439,957308,added,removed,False,True,False,0.003145023610599481,7,4.0,2.3678982099051846,24.548019328801523
1439,957842,added,unchanged,False,True,True,0.003943926577614155,4,4.0,3.1013545957595245,2662.0568487367605
1440,143055,added,added,False,False,True,0.0,0,3.0,10.324129572844432,0.0
1440,670539,added,removed,False,True,False,0.007071844415043918,6,3.0,0.0,0.5798063147813082
1440,951756,removed,not_applicable,True,False,False,0.010007162172446387,3,3.0,0.0,91.94465800437709
1440,1430712,removed,not_applicable,True,False,False,0.0026085574897947886,9,4.0,7400.696842870258,7255.92754948985
1440,1693450,removed,removed,True,True,False,0.011499240869431515,2,3.0,0.0,450.67519360757393
1441,127003,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1441,127019,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1441,127321,removed,removed,True,True,False,0.010474350523887599,3,3.0,21.40510281217947,59.06506102884976
1441,127484,added,added,False,False,True,0.0,0,3.0,16.35528956549562,0.0
1441,951865,removed,removed,True,True,False,0.008890218455393143,4,4.0,0.0,9.90725811110557
1441,1288025,removed,not_applicable,True,False,False,0.006594717162702671,7,4.0,8.890101018153846,2896.3493889011443
1441,1292164,removed,removed,True,True,False,0.010775154019850948,2,4.0,0.0,39.45628890208901
1442,127399,added,added,False,False,True,0.0,0,3.0,31.895212513868266,0.0
1442,143076,removed,not_applicable,True,False,False,0.005183928001085326,8,4.0,3279.364769835262,3110.0097860587002
1442,806626,removed,removed,True,True,False,0.011670901600657863,2,3.0,0.0,8.06555519174246
1442,951764,unchanged,unchanged,True,True,True,0.009245855915730279,4,3.0,0.0,47.7378563201493
1442,1697344,unchanged,unchanged,True,True,True,0.012344543774643358,1,3.0,0.0,18.8187116473049
1443,22942,removed,not_applicable,True,False,False,0.003953996002802935,6,3.0,7814.377658805055,7691.862535138432
1443,127335,removed,not_applicable,True,False,False,0.004168311671674181,5,3.0,5049.962274811361,5442.609350279054
1443,127508,added,unchanged,False,True,True,0.007255425419875234,1,4.0,17.04771330717649,1779.0662530352947
1443,143055,removed,not_applicable,True,False,False,0.007255425419875234,1,3.0,16.540089677922925,89.94149018963972
1443,956939,unchanged,added,True,False,True,0.005467304290078501,3,4.0,0.0,48.09291672791006
1445,143230,removed,not_applicable,True,False,False,0.004540258646117552,7,4.0,43.97812140942834,1198.6526108242228
1445,143647,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1445,143653,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1445,589054,removed,removed,True,True,False,0.008566533020833723,1,4.0,0.0,13.770162114505379
1445,959855,unchanged,unchanged,True,True,True,0.005795585374485974,5,4.0,0.0,159.96717998010337
1445,1361209,removed,removed,True,True,False,0.008134295046853863,3,4.0,0.0,2.7469571027904753
1446,143153,added,added,False,False,True,0.0,0,4.0,13.703082693561496,0.0
1446,143648,removed,not_applicable,True,False,False,0.004602677801009892,5,4.0,5910.8656119402885,5739.647220908517
1446,959404,removed,removed,True,True,False,0.006921735563940427,1,4.0,0.0,131.96722775852012
1446,959867,removed,not_applicable,True,False,False,0.004110413839053485,6,4.0,6055.846190913713,6784.908310462758
1446,1731107,removed,removed,True,True,False,0.005831070823817308,2,4.0,0.0,1.3733374774456024
1448,144231,added,removed,False,True,False,0.004978578070683939,3,4.0,0.0,931.0940597662575
1448,562167,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1448,636235,added,added,False,False,True,0.0,0,4.0,5.128490089578901,0.0
1448,950612,removed,removed,True,True,False,0.005166352265721701,1,4.0,0.0,4.0174291604448
1448,958342,removed,not_applicable,True,False,False,0.004978578070683939,3,4.0,191.12827952445858,870.951546843234
1448,959979,unchanged,unchanged,True,True,True,0.004800605284396058,4,4.0,0.0,90.74150894023478
1448,961442,removed,not_applicable,True,False,False,0.0037765719080444225,6,4.0,20.2696491797824,50.0044272174703
1449,144232,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1449,631511,removed,removed,True,True,False,0.0049647062887630804,4,4.0,0.0,21.691516462713484
1449,631513,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1449,631522,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1449,950669,removed,not_applicable,True,False,False,0.006185528135071393,1,4.0,23.071139527191814,65.28193531003846
1449,958361,removed,not_applicable,True,False,False,0.0027791309388914575,9,4.0,0.0,4412.879256767992
1449,1297368,added,removed,False,True,False,0.006185528135071393,1,4.0,0.0,68.59359554273017
1449,1545124,removed,removed,True,True,False,0.00531945008624762,3,4.0,7.209204757999782,451.01566346187843
1452,144558,removed,not_applicable,True,False,False,0.0031692508098242742,3,4.0,0.0,54.995816510850936
1452,638973,removed,removed,True,True,False,0.0038021281667581456,2,4.0,0.0,71.26961545273663
1452,763676,removed,not_applicable,True,False,False,0.0027349569761780947,4,4.0,0.0,5.300163476187402
1452,1643449,unchanged,unchanged,True,True,True,0.002569836547647105,5,4.0,19.95728662462299,3601.47654124158
1452,1694101,added,unchanged,False,True,True,0.0058518865989471945,1,4.0,15.202632677256261,1156.9448345722708
1453,144388,unchanged,added,True,False,True,0.004689420359227089,5,4.0,16.651252777550173,153.23398028613016
1453,144389,added,removed,False,True,False,0.004689420359227089,5,4.0,22.099390896132626,502.20710206000854
1453,144396,removed,not_applicable,True,False,False,0.006164887449871003,1,4.0,0.0,82.66256433293324
1453,144545,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1453,696506,removed,not_applicable,True,False,False,0.0038627585026318185,6,4.0,19.64809338805018,785.3888569045812
1453,756605,added,removed,False,True,False,0.006164887449871003,1,4.0,0.0,851.9129193347892
1453,1617532,removed,not_applicable,True,False,False,0.0055171842253505365,3,4.0,3369.4764883856915,3371.7440624793508
1454,145531,added,removed,False,True,False,0.00909785490704266,4,3.0,7.44873504800151,101.19160411693157
1454,670562,removed,not_applicable,True,False,False,0.01468832730976436,3,3.0,1033.60860971984,827.1269066727734
1454,960656,added,unchanged,False,True,True,0.015552611310700784,1,3.0,13.069849595254652,1341.885722219693
1454,960661,removed,not_applicable,True,False,False,0.015213982104912822,2,3.0,0.0,79.09611052668616
1454,1531975,removed,not_applicable,True,False,False,0.007440137692335485,5,4.0,1472.3431731806863,1420.1915212716158
1454,1687949,removed,not_applicable,True,False,False,0.00660082100428933,6,4.0,340.91953926076974,785.3283416754795
1456,144475,removed,not_applicable,True,False,False,0.0030777484180029586,7,4.0,0.0,217.04237637675357
1456,918527,removed,not_applicable,True,False,False,0.0036507079585100673,4,4.0,2993.515937163883,3567.9220192630028
1456,958725,unchanged,unchanged,True,True,True,0.004561529902731854,1,4.0,0.0,127.65630315570006
1456,959009,added,unchanged,False,True,True,0.0033907405355359885,5,4.0,0.0,5045.580140598628
1456,1538106,unchanged,unchanged,True,True,True,0.004165568498810995,3,4.0,1.8658690113356475,2.3836616000259703
1457,144238,unchanged,unchanged,True,True,True,0.0029180936290339994,4,4.0,0.0,7708.877475483849
1457,144443,added,unchanged,False,True,True,0.003168875675221936,3,4.0,0.0,164.5890550785804
1457,875992,removed,not_applicable,True,False,False,0.0025079119459487788,5,4.0,1443.144444911119,1500.3892373765493
1457,959163,removed,not_applicable,True,False,False,0.0041327694468673215,1,4.0,5.217735019235226,96.49459721999752
1457,959329,added,unchanged,False,True,True,0.0019006509906231053,7,4.0,0.0,30.795497465109165
1457,959982,removed,not_applicable,True,False,False,0.0032519705404002153,2,4.0,6.864736044904739,13.676826921744704
1458,143404,added,unchanged,False,True,True,0.006143826770840394,4,4.0,0.0,822.9413705207393
1458,638657,removed,not_applicable,True,False,False,0.006143826770840394,4,5.0,23.500903144676016,261.0379356880026
1458,952572,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1458,952588,removed,removed,True,True,False,0.00832644013081905,2,3.0,0.0,31.794225854722512
1458,952602,removed,not_applicable,True,False,False,0.0066070770847508975,3,3.0,2893.707817388969,3050.514309987175
1458,957239,removed,not_applicable,True,False,False,0.005359283893506986,6,4.0,44.27245574500553,204.302442451939
1458,959058,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1458,1330819,added,removed,False,True,False,0.0096939271414726,1,4.0,0.0,2179.5156958687917
1459,143216,added,removed,False,True,False,0.007840591981263039,3,3.0,0.0,1030.7835510056464
1459,143255,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1459,143375,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1459,952612,removed,not_applicable,True,False,False,0.005000122112350544,6,3.0,0.0,2.0699402862162706
1459,958048,removed,not_applicable,True,False,False,0.008564880359568256,1,3.0,0.0,21.73776719759499
1459,958065,added,removed,False,True,False,0.008250694343157602,2,3.0,0.0,29.79131822697808
1459,1287153,removed,not_applicable,True,False,False,0.007840591981263039,3,4.0,15.769966120047734,31.562713817970316
1459,1721486,removed,removed,True,True,False,0.005608663935405444,4,4.0,6.867027599713729,149.07184923165775
1460,417501,removed,not_applicable,True,False,False,0.0036876017096570844,6,4.0,2217.9565078492597,2235.4032382029354
1460,568003,removed,not_applicable,True,False,False,0.0039620039312579,5,5.0,4726.136367501982,5905.298120770247
1460,956869,unchanged,unchanged,True,True,True,0.005165759991648525,1,4.0,17.900900621679146,84.4196870958628
1460,956977,unchanged,unchanged,True,True,True,0.004184563065922351,4,4.0,0.0,73.13588499019554
1461,143038,removed,not_applicable,True,False,False,0.004804338516519095,6,4.0,3268.700556331334,3524.0062791257524
1461,143274,removed,not_applicable,True,False,False,0.005024376021552572,5,4.0,5768.686737898845,5194.279220632048
1461,143361,added,added,False,False,True,0.0,0,3.0,22.353290578878497,0.0
1461,952653,removed,removed,True,True,False,0.009760818381889557,1,3.0,21.249060751898828,45.10863859468091
1461,1291436,removed,not_applicable,True,False,False,0.00614428610053227,4,3.0,47.883496856160505,39.14377844032559
1461,1671907,added,unchanged,False,True,True,0.0036474104014624733,8,5.0,0.0,11.999696737995839
1463,20357,removed,not_applicable,True,False,False,0.006289356252248075,2,3.0,0.0,43.88737078165014
1463,127921,added,added,False,False,True,0.0,0,4.0,11.389786883590324,0.0
1463,541409,removed,not_applicable,True,False,False,0.005195344777339117,4,4.0,5377.957735330308,4715.581110776106
1463,549838,added,removed,False,True,False,0.006289356252248075,2,4.0,0.0,318.7781800108226
1463,777314,added,added,False,False,True,0.0,0,4.0,12.331296606637308,0.0
1463,907998,removed,not_applicable,True,False,False,0.004518604024776958,7,3.0,1968.6899604625476,2110.59437464112
1463,958952,removed,removed,True,True,False,0.005368694671782167,3,4.0,5.602717364394037,37.89923423578052
1464,127982,removed,not_applicable,True,False,False,0.009285590156939399,1,4.0,3753.1424607083604,3997.9954605958596
1464,128577,added,unchanged,False,True,True,0.009285590156939399,1,4.0,0.0,1481.4389665966778
1464,562090,added,removed,False,True,False,0.0064733909699677605,4,5.0,3.555364498869845,139.81501707193266
1464,958771,removed,not_applicable,True,False,False,0.00603646826218652,6,4.0,161.71898632873152,186.84242378998687
1464,960551,removed,not_applicable,True,False,False,0.007562210571085875,2,4.0,0.0,16.184809779462793
1464,1247072,added,added,False,False,True,0.0,0,5.0,0.0,0.0
1464,1733351,removed,not_applicable,True,False,False,0.007055075043784199,3,5.0,5.716119905018313,150.2315359339118
1467,20348,removed,not_applicable,True,False,False,0.005893074805186769,6,3.0,0.0,194.83093363131977
1467,125268,added,removed,False,True,False,0.004901165595412299,9,3.0,0.0,306.0073616928599
1467,541437,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1467,806408,removed,removed,True,True,False,0.006512041281388712,3,3.0,0.0,58.122663127002795
1467,959563,removed,removed,True,True,False,0.00813649161689206,1,3.0,0.0,25.555369291138053
1467,959604,removed,not_applicable,True,False,False,0.0074126837133269615,2,4.0,273.5910698630783,189.91061554792705
1468,20356,removed,not_applicable,True,False,False,0.0046208410937018055,6,3.0,196.45251610320145,41.64375953472525
1468,125284,removed,not_applicable,True,False,False,0.005272813687499856,4,4.0,2252.058067918623,2667.577693186977
1468,125287,added,added,False,False,True,0.0,0,4.0,1504.770035137589,0.0
1468,550123,removed,not_applicable,True,False,False,0.006333397412107035,3,3.0,1905.0557007898958,2223.826816508192
1468,957273,removed,not_applicable,True,False,False,0.007360996339295907,1,3.0,6309.717039040386,6509.34478645451
1468,958637,added,removed,False,True,False,0.007360996339295907,1,3.0,8.03603223621406,3585.725769005335
1469,125219,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1469,125359,added,unchanged,False,True,True,0.006210642600784002,1,3.0,1.5837990309536105,1344.655942271563
1469,572645,removed,removed,True,True,False,0.006040878244227997,2,4.0,0.0,0.6041783187538385
1469,640300,removed,not_applicable,True,False,False,0.0036227816929958368,6,3.0,8.036149036441513,107.25871840989996
1469,806420,removed,not_applicable,True,False,False,0.006210642600784002,1,3.0,132.67376257594648,1267.613473167907
1469,874044,added,removed,False,True,False,0.005468213608518946,3,4.0,4.097946548118686,1635.4814474287348
1469,1260911,removed,not_applicable,True,False,False,0.004190496307200438,5,4.0,0.0,144.03022770728356
1470,125410,removed,not_applicable,True,False,False,0.004917122672152085,7,3.0,3.549742084930054,261.0861924626705
1470,125426,added,added,False,False,True,0.0,0,3.0,10.870288428221599,0.0
1470,125644,removed,not_applicable,True,False,False,0.005409985733586011,5,4.0,492.6573933777649,1699.9073146747055
1470,125716,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1470,549733,removed,not_applicable,True,False,False,0.005683181355487267,3,3.0,1.885497332810311,42.04976244858101
1470,959634,removed,removed,True,True,False,0.010983751880335287,1,4.0,0.0,10.130145607425344
1470,1360153,added,removed,False,True,False,0.00566975274106166,4,3.0,15.094255705076364,28.19857870752503
1470,1671639,added,removed,False,True,False,0.004988448273057338,6,5.0,0.0,49.66804900765419
1471,125542,removed,removed,True,True,False,0.009521029775771992,1,4.0,1.4387380365516764,11.91545363349938
1471,125664,unchanged,unchanged,True,True,True,0.00784558987599643,4,4.0,17.55797386385742,69.22796357933088
1471,125682,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1471,854136,unchanged,added,True,False,True,0.007276376642773186,5,4.0,10.835517949713028,1220.3172993606797
1471,957418,removed,removed,True,True,False,0.009330586352057626,2,4.0,0.0,33.004439471028284
1472,125499,added,unchanged,False,True,True,0.013501102039401958,1,4.0,0.0,171.49728926373746
1472,640321,removed,not_applicable,True,False,False,0.009503366018880487,4,4.0,25.116310322274224,37.775892771673185
1472,1259247,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1472,1360237,removed,not_applicable,True,False,False,0.011822065174112167,3,4.0,0.0,90.71004614543486
1472,1360242,added,unchanged,False,True,True,0.008782248656614922,5,5.0,0.0,83.81995998824584
1472,1360245,removed,not_applicable,True,False,False,0.013054994490161167,2,4.0,6.070811474377945,148.33513459256312
1472,1360272,added,removed,False,True,False,0.009503366018880487,4,4.0,0.0,141.72642030821365
1472,1623306,removed,not_applicable,True,False,False,0.008099979599174436,6,4.0,10.574345059966921,57.652553546518824
1477,138288,added,unchanged,False,True,True,0.011981343982921661,1,4.0,0.0,3324.00217166543
1477,138645,removed,not_applicable,True,False,False,0.007345473656612188,5,4.0,0.0,85.20639560909248
1477,550025,added,unchanged,False,True,True,0.007345473656612188,5,4.0,0.0,2506.487879096262
1477,728693,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1477,951247,removed,not_applicable,True,False,False,0.011331196885538505,2,4.0,0.0,20.908299283487068
1477,957957,added,removed,False,True,False,0.009490614992164956,4,4.0,0.0,101.66284094617795
1477,1243739,removed,not_applicable,True,False,False,0.011981343982921661,1,4.0,854.3845091975983,861.9389481318668
1477,1359305,removed,not_applicable,True,False,False,0.004737161324550238,9,4.0,191.84518185372775,2095.3922436185035
1478,138256,added,added,False,False,True,0.0,0,4.0,16.57703173072068,0.0
1478,138288,removed,not_applicable,True,False,False,0.00655429887207369,3,4.0,6.919274845085757,251.72099717625588
1478,671213,added,removed,False,True,False,0.007190072185371987,2,4.0,0.0,149.34312628821937
1478,960796,unchanged,unchanged,True,True,True,0.006033020343773429,5,4.0,12.535667836540632,247.98244700964352
1478,961206,added,unchanged,False,True,True,0.006382118861554589,4,4.0,0.7344608545123416,2669.95453991149
1478,1238280,removed,not_applicable,True,False,False,0.006382118861554589,4,4.0,1762.6682543086201,3064.8888471990576
1478,1242897,removed,not_applicable,True,False,False,0.01093505659116601,1,4.0,19.41712044211148,20.589545261873855
1479,138166,unchanged,unchanged,True,True,True,0.005264792202126692,5,4.0,20.63413084738867,104.82452474676195
1479,138606,removed,not_applicable,True,False,False,0.006031372902142154,3,4.0,0.0,172.8262601645782
1479,550020,removed,not_applicable,True,False,False,0.007901672909480208,1,4.0,5.492906039141522,806.1932289264352
1479,550024,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1479,960817,removed,removed,True,True,False,0.004609861453504812,6,4.0,0.0,33.044479246658625
1479,961002,added,removed,False,True,False,0.005821009353190153,4,4.0,0.0,163.1286604800819
1480,128469,removed,not_applicable,True,False,False,0.006692998947630744,5,4.0,12.763598094213368,15.112930022510897
1480,128562,added,unchanged,False,True,True,0.00776131415626727,2,4.0,0.0,980.382601506257
1480,138170,added,unchanged,False,True,True,0.00430962159299435,8,4.0,13.084632509589925,1597.426664391234
1480,646645,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1480,671431,removed,not_applicable,True,False,False,0.007836794876318037,1,4.0,3148.0795031822104,3371.710286028114
1480,671435,removed,not_applicable,True,False,False,0.00776131415626727,2,4.0,0.0,105.46949841678543
1480,960808,added,removed,False,True,False,0.00661004222529826,6,3.0,0.0,309.2348098270955
1480,1285863,removed,not_applicable,True,False,False,0.00430962159299435,8,4.0,539.648801960375,1679.0682213424175
1481,138985,added,removed,False,True,False,0.009001086867940896,1,4.0,0.0,164.36394717685215
1481,550020,added,unchanged,False,True,True,0.006208847772838574,8,4.0,0.0,3247.4233594164257
1481,550069,added,removed,False,True,False,0.00799698247529071,3,4.0,0.0,303.9761389361637
1481,646644,removed,not_applicable,True,False,False,0.00730583861895083,6,3.0,4391.781198051087,4570.900764311257
1481,874046,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1481,954500,removed,not_applicable,True,False,False,0.009001086867940896,1,4.0,0.0,8.809259416535497
1481,959705,removed,not_applicable,True,False,False,0.00799698247529071,3,4.0,0.0,188.4616165819501
1481,960770,removed,not_applicable,True,False,False,0.008729788104712184,2,4.0,0.0,86.86843860175992
1483,138859,added,removed,False,True,False,0.011207116268101844,1,4.0,0.0,292.81369068548906
1483,138860,removed,not_applicable,True,False,False,0.011207116268101844,1,4.0,17.68692360493739,54.18034997717998
1483,139511,removed,removed,True,True,False,0.008443348019761376,4,4.0,0.0,20.657426906749606
1483,139533,added,added,False,False,True,0.0,0,4.0,2.2154867069335347,0.0
1483,951282,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1483,957458,unchanged,unchanged,True,True,True,0.00867744699568162,2,4.0,6.980619578962451,8.250545067468236
1483,960691,removed,not_applicable,True,False,False,0.005138606840382794,8,4.0,1345.6014461427596,2393.2437928720824
1484,139080,unchanged,added,True,False,True,0.004227576499058194,7,4.0,17.87055578575675,932.8532046519607
1484,139201,removed,removed,True,True,False,0.006403912069750093,1,4.0,0.0,309.32464385963976
1484,959566,unchanged,unchanged,True,True,True,0.004930910658015445,5,4.0,0.0,2.8308757095188577
1484,960693,removed,not_applicable,True,False,False,0.0057403194065747684,2,4.0,4550.691751389444,4497.330225973906
1486,139634,added,added,False,False,True,0.0,0,4.0,8.80437212709896,0.0
1486,139801,unchanged,added,True,False,True,0.009728311677646605,2,3.0,5378.780576092524,6309.318992273351
1486,160901,added,removed,False,True,False,0.005421613309519284,8,3.0,0.0,1622.6509395466426
1486,640361,removed,not_applicable,True,False,False,0.009048982958537392,3,4.0,0.0982786005441098,18.578213296565014
1486,872206,added,removed,False,True,False,0.010772217422152107,1,4.0,0.0,1708.0221578519893
1486,872231,removed,not_applicable,True,False,False,0.005799683358336129,7,4.0,1272.3696716156774,1066.7279752208344
1486,951173,added,added,False,False,True,0.0,0,4.0,8.913665726391718,0.0
1486,951188,added,removed,False,True,False,0.007597425348110567,6,4.0,6.3595106813472455,36.47512966924853
1486,958633,removed,not_applicable,True,False,False,0.010772217422152107,1,4.0,3011.782827384074,3352.797732043222
1487,139807,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1487,848533,unchanged,unchanged,True,True,True,0.005906976747420197,6,4.0,20.36608327845197,1770.678392730449
1487,958487,removed,not_applicable,True,False,False,0.011147790780619336,3,3.0,237.6755574694382,692.870429602734
1487,958966,added,removed,False,True,False,0.012827842456189214,2,3.0,0.0,22.554185348333405
1487,959071,removed,not_applicable,True,False,False,0.005513499481382577,7,4.0,0.8470493165125763,185.86632070931077
1487,1293498,removed,not_applicable,True,False,False,0.013944134481537373,1,4.0,16.443852922682552,32.29294477880326
1487,1454338,added,unchanged,False,True,True,0.007694851116560934,4,4.0,7.330732499710345,68.86367843648826
1501,145897,removed,not_applicable,True,False,False,0.004619565912256002,3,4.0,3009.872652267312,3325.9076378470995
1501,160946,removed,not_applicable,True,False,False,0.003610782040262533,7,4.0,2617.9031851673626,2277.567765193893
1501,549734,added,unchanged,False,True,True,0.003999424355037332,6,4.0,0.0,11.137570552216141
1501,565328,removed,removed,True,True,False,0.006611738263351515,2,4.0,0.0,23.996400315456956
1501,873928,unchanged,unchanged,True,True,True,0.006895487526546548,1,4.0,0.0,20.549215938795072
1502,145915,added,unchanged,False,True,True,0.017294644950906456,1,4.0,11.08286331367021,5408.656238572965
1502,670456,removed,not_applicable,True,False,False,0.007595042992212988,3,4.0,222.780018576612,3426.021705390705
1502,873916,removed,not_applicable,True,False,False,0.0053964882254246595,5,4.0,2444.9644864654256,2952.1272619230817
1502,881847,removed,not_applicable,True,False,False,0.005200418495135539,6,3.0,1731.771345570696,2258.580886403153
1502,1351209,removed,not_applicable,True,False,False,0.017294644950906456,1,4.0,22.95507681721593,717.6510577877642
1504,146060,removed,removed,True,True,False,0.0033512843222561297,6,4.0,20.893107939774,203.60633041374368
1504,549778,added,unchanged,False,True,True,0.0059732268078280725,1,4.0,0.0,112.68249999285753
1504,549780,removed,not_applicable,True,False,False,0.004010080909561968,3,4.0,2531.3263216910605,2832.1460584448323
1504,873564,removed,not_applicable,True,False,False,0.003979045508909572,4,4.0,2624.2712007860146,2930.541680911772
1504,954490,added,added,False,False,True,0.0,0,4.0,2.827445847497832,0.0
1504,1256850,removed,not_applicable,True,False,False,0.005780409166418075,2,4.0,5.383233412698065,6.0789074274890815
1505,146211,removed,not_applicable,True,False,False,0.012602472460148043,4,4.0,13.421039629250183,40.448200220833904
1505,871260,added,unchanged,False,True,True,0.024940272564698586,1,4.0,0.0,8.394126341550919
1505,954588,removed,not_applicable,True,False,False,0.020417656030911554,2,4.0,0.0,4.514372987672687
1505,958453,removed,removed,True,True,False,0.008117078393225879,5,4.0,0.0,732.3941733096709
1505,1459813,removed,not_applicable,True,False,False,0.007514763045164709,6,4.0,7515.127363480268,7538.910461644395
1506,146134,added,added,False,False,True,0.0,0,4.0,15.642570420838416,0.0
1506,146258,added,added,False,False,True,0.0,0,4.0,13.868310378595362,0.0
1506,146723,removed,not_applicable,True,False,False,0.0025693619184131277,6,4.0,5982.478500622994,5524.672399808861
1506,959815,removed,removed,True,True,False,0.0071303400448317926,1,4.0,4.571503994594242,46.3223469671998
1506,959878,removed,not_applicable,True,False,False,0.002230792315878397,7,4.0,2162.7408667646228,3417.8944618358746
1506,960083,removed,removed,True,True,False,0.0029686577830184985,3,4.0,11.861349229923693,13.42414849838137
1507,22516,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1507,549780,removed,removed,True,True,False,0.005861425483563035,4,4.0,12.783977940900002,56.0596603715099
1507,872088,removed,removed,True,True,False,0.006271589337017555,2,4.0,2.923063059646724,14.232166868229104
1507,872108,added,added,False,False,True,0.0,0,4.0,18.566465926703675,0.0
1507,959414,removed,not_applicable,True,False,False,0.007226205534009337,1,4.0,4547.095357959534,4533.894457513009
1507,1687521,removed,not_applicable,True,False,False,0.0053221152581098465,6,4.0,282.07425683866694,581.8925656345212
1512,957182,unchanged,unchanged,True,True,True,0.0037172079147752843,1,4.0,12.35340739757146,43.54992148463588
1512,957448,unchanged,unchanged,True,True,True,0.0037170610413093455,2,4.0,0.0,191.9280536060509
1512,1307865,removed,not_applicable,True,False,False,0.003347748596786434,3,4.0,0.0,174.48918473442183
1512,1427758,removed,removed,True,True,False,0.0013281378793116444,10,4.0,0.0,10.768749097507175
1513,146527,added,added,False,False,True,0.0,0,4.0,9.982490036367302,0.0
1513,146581,removed,not_applicable,True,False,False,0.0057253622334254226,1,5.0,6.371003617730495,313.9816485686482
1513,146582,added,added,False,False,True,0.0,0,5.0,2.642217262640569,0.0
1513,146587,added,removed,False,True,False,0.0057253622334254226,1,4.0,0.0,1831.9652891308072
1513,957797,unchanged,unchanged,True,True,True,0.004344367809422539,6,4.0,0.0,81.18164975041684
1513,959348,removed,not_applicable,True,False,False,0.0044943440128905115,5,4.0,0.0,215.70281227512547
1513,1267014,removed,removed,True,True,False,0.005239265171504601,2,5.0,0.0,185.71991136196255
1514,146151,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1514,146156,removed,not_applicable,True,False,False,0.00564260456161956,5,4.0,0.0,74.34203281880467
1514,146200,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1514,146512,added,added,False,False,True,0.0,0,5.0,0.0,0.0
1514,146518,removed,removed,True,True,False,0.006742235436028509,3,4.0,17.283296296537262,617.4713675794683
1514,670912,removed,not_applicable,True,False,False,0.004267915765606648,8,4.0,0.0,54.21597804090671
1514,949625,removed,removed,True,True,False,0.009156662973177652,1,4.0,10.8538838500895,69.39588187944463
1514,958569,added,removed,False,True,False,0.004637402193855856,6,4.0,0.0,2942.460108334775
1515,145738,unchanged,unchanged,True,True,True,0.0065943859311250325,1,4.0,12.248834942979347,963.6458323275522
1515,146512,removed,not_applicable,True,False,False,0.006478569533528537,4,5.0,2695.7981620727405,3076.4535339588297
1515,958341,added,unchanged,False,True,True,0.006526815322147309,2,4.0,2.1563225572481612,2406.615866156138
1515,958350,removed,not_applicable,True,False,False,0.006512706312865661,3,4.0,5.2422186228482355,12.71343367183199
1515,959198,unchanged,unchanged,True,True,True,0.005648267042876341,5,5.0,11.758276855996492,90.35816508233695
1516,958318,removed,not_applicable,True,False,False,0.00563582490507077,3,4.0,0.0,78.94881894583091
1516,958808,added,unchanged,False,True,True,0.00487199385029538,5,4.0,0.0,63.1498165403031
1516,958862,removed,not_applicable,True,False,False,0.004622457473412848,6,4.0,0.0,3.153598135882414
1516,959044,unchanged,unchanged,True,True,True,0.008176894037654557,1,4.0,0.0,22.184004226699468
1516,959160,unchanged,unchanged,True,True,True,0.004937710133283724,4,4.0,0.0,54.93263975385342
1517,145726,added,unchanged,False,True,True,0.007478755077788457,1,4.0,0.0,49.4446713047131
1517,549787,removed,not_applicable,True,False,False,0.006946493828898624,3,4.0,0.0,3.5260097527554928
1517,956879,removed,removed,True,True,False,0.004776293780452685,6,4.0,161.99253431035564,921.5053672016084
1517,956940,added,added,False,False,True,0.0,0,4.0,23.688751259854598,0.0
1517,958573,added,removed,False,True,False,0.005912673769547977,4,4.0,0.0,33.978361243382096
1517,1361517,removed,not_applicable,True,False,False,0.005041220146538899,5,4.0,17.1617481170561,109.39274156080745
1517,1543609,removed,not_applicable,True,False,False,0.0072239480320403626,2,4.0,366.79309038492477,1354.0617704794709
