taz_id,old_node_id,new_node_id,endpoint_shift_ft,old_density,old_density_rank,old_major_level,new_major_level,major_level_change,new_was_20260722_candidate,new_candidate_best_rank
1228,1311175,307105,2180.0935622124102,0.009377033549724703,2,3.0,3.0,same,False,
1228,927448,307094,3738.0171281044027,0.011339038689504248,1,3.0,3.0,same,False,
1327,549803,672552,635.8297413616245,0.017454051864160866,2,3.0,3.0,same,True,4.0
1328,957078,125747,262.4830089735563,0.0048444907570659905,9,4.0,4.0,same,False,
1328,961175,957562,522.6551539969876,0.00746820649919022,6,4.0,4.0,same,False,
1328,1690578,549827,93.49828875458844,0.01149647530507198,1,4.0,4.0,same,False,
1329,22975,22963,533.7049559453177,0.0038851699117266585,8,3.0,3.0,same,False,
1329,743749,128022,891.5399374117569,0.006109716039568256,2,3.0,3.0,same,False,
1335,950613,126729,934.5802747757815,0.006948532174203255,6,4.0,4.0,same,False,
1335,868899,127335,876.6488578676328,0.011508229248021768,1,3.0,3.0,same,False,
1335,959097,126783,3021.2980207187366,0.008676423935110698,3,3.0,4.0,less major,False,
1336,1361348,126773,1126.9317503738118,0.007468717285391682,1,4.0,4.0,same,False,
1336,1262545,126645,625.1200844639146,0.0053525924367432,5,4.0,4.0,same,False,
1338,958335,126304,471.32100526129284,0.008765498079164422,1,3.0,3.0,same,False,
1339,1360474,124236,1453.32147166396,0.006325248344822841,1,4.0,4.0,same,False,
1351,1218743,123054,1722.9273751371907,0.002959230909621725,10,4.0,4.0,same,False,
1351,957492,122990,166.86431613637595,0.005166202385857576,4,4.0,4.0,same,False,
1352,956648,122770,354.36880505983976,0.012162008155526082,1,4.0,4.0,same,False,
1352,122991,122992,327.46080681548096,0.00659232415501454,2,4.0,4.0,same,False,
1355,116686,116697,1245.1110231621965,0.007307685861466104,2,4.0,4.0,same,True,9.0
1356,961223,116613,77.67013583130708,0.005243901251395152,4,3.0,3.0,same,False,
1356,958786,117905,102.6598753166668,0.00852681467168704,3,4.0,4.0,same,False,
1357,634471,117989,100.4930345859509,0.005563437507632042,5,4.0,4.0,same,False,
1357,117900,117901,274.01505433121594,0.005831487051088908,4,4.0,4.0,same,False,
1358,117308,117309,476.91041087372895,0.01397826528729413,4,4.0,4.0,same,False,
1360,805875,1211283,358.0940239665166,0.009615205264215864,2,3.0,4.0,less major,False,
1360,1362069,1213370,235.39689887555733,0.01468069899864477,1,4.0,4.0,same,False,
1361,117353,117357,1008.3309476548669,0.013823741322155376,5,3.0,3.0,same,True,3.0
1362,952533,118153,1082.613319703445,0.018394156134254446,1,4.0,4.0,same,False,
1363,857203,118421,211.44422432404636,0.0114763000010633,2,4.0,4.0,same,True,6.0
1363,1361379,1361376,342.94945691697717,0.013123978983162829,1,4.0,4.0,same,False,
1364,952593,118451,1338.4765705824416,0.00980368451452472,3,4.0,4.0,same,False,
1364,118671,118677,409.84671524925034,0.01414553159218657,1,4.0,4.0,same,False,
1364,117744,117731,1762.0103177897267,0.008272839720896737,4,4.0,4.0,same,False,
1365,1250276,117763,1992.3935053104203,0.006810577052945006,4,4.0,4.0,same,False,
1365,118638,118622,743.0773983909398,0.009858847938706363,3,4.0,4.0,same,True,6.0
1365,1686252,1216011,311.87798896310954,0.010744420004805749,2,4.0,4.0,same,False,
1367,959627,118729,1198.24709054518,0.0025596395477071776,9,4.0,4.0,same,True,3.0
1372,957663,124775,2899.680984178579,0.006079450980596012,5,4.0,4.0,same,True,6.0
1373,957018,552413,811.3112842796435,0.02235437765510984,2,4.0,4.0,same,False,
1385,585388,541508,127.95194410476748,0.004591206595620258,5,5.0,5.0,same,False,
1385,874967,132720,1248.0331766427187,0.0048158995334521325,4,4.0,4.0,same,False,
1386,132714,132728,2223.5159770061496,0.007665368607065299,6,4.0,4.0,same,True,8.0
1391,950854,117552,600.912847258236,0.009621777555725273,7,3.0,3.0,same,False,
1391,1696713,117596,2225.37398654689,0.015859836821717266,3,4.0,4.0,same,False,
1392,114752,114774,931.5826587055818,0.012798975264927077,2,4.0,4.0,same,False,
1392,671033,114699,1317.4723830125456,0.008838800387966748,7,4.0,4.0,same,False,
1393,873275,114453,692.2884153291604,0.006284061042840232,9,4.0,4.0,same,True,8.0
1393,1256981,478957,165.38515652863168,0.01365097611646566,4,3.0,3.0,same,False,
1394,952322,114640,807.0457298071794,0.001718596460880246,9,4.0,4.0,same,False,
1394,114716,581919,1448.3670287590674,0.014600045369062063,1,3.0,3.0,same,False,
1395,114527,22368,22.680828909372956,0.008809504559852502,1,4.0,4.0,same,False,
1396,811329,478975,559.0984260400031,0.013364515068895072,5,3.0,3.0,same,False,
1397,1216831,114008,96.3714688069082,0.016160039519709863,1,4.0,4.0,same,False,
1397,114504,951995,441.84319616786297,0.00938421445302196,8,4.0,4.0,same,False,
1402,834816,117268,1019.5050024391944,0.0224226459557246,1,3.0,3.0,same,False,
1402,961268,117248,207.64248120363962,0.011129017652061285,6,4.0,4.0,same,False,
1405,115909,115910,267.03531601625434,0.00758065776314881,3,4.0,4.0,same,False,
1407,806444,959656,1833.6102884746329,0.01858490179418922,1,3.0,3.0,same,False,
1408,805186,117305,140.28635001346535,0.02072715013707238,1,3.0,3.0,same,False,
1414,1258358,124486,567.1194759484781,0.00908350129501402,1,3.0,3.0,same,False,
1414,1361411,1543637,360.6012756488151,0.008612821590390165,2,4.0,4.0,same,False,
1415,959350,124507,414.0840735886446,0.005958245575331664,7,3.0,3.0,same,False,
1419,1253842,123416,1070.2291436884705,0.0153632690018072,1,3.0,3.0,same,False,
1419,956713,1261325,593.7454841944357,0.006213229560061023,6,4.0,4.0,same,False,
1424,126324,806020,3242.1368293151077,0.005888816422297498,4,5.0,4.0,more major,False,
1424,806774,126122,1317.8699670301316,0.009063027707729047,2,3.0,3.0,same,False,
1424,1696490,671165,636.9466932169469,0.0053873578976577985,5,3.0,3.0,same,True,8.0
1425,549824,549814,668.0383521924343,0.0060511975525947585,2,3.0,3.0,same,False,
1426,1697097,126050,1665.6008075168097,0.020577935441449136,1,3.0,3.0,same,True,3.0
1427,776854,549904,898.4342491239634,0.006198372771602242,2,4.0,4.0,same,False,
1427,126352,126351,523.3598475230577,0.005843451043972459,3,3.0,3.0,same,False,
1427,549917,549908,2733.92975037698,0.006601399938350952,1,4.0,4.0,same,True,8.0
1428,1360748,126197,615.355783267666,0.006433100522887725,3,3.0,3.0,same,False,
1429,1686356,126686,2448.060816237937,0.00968539782875432,2,3.0,3.0,same,False,
1429,671172,671177,2135.7904485225035,0.005893255887963253,5,3.0,3.0,same,False,
1429,653982,653972,1239.8103161370066,0.012963384079232318,1,3.0,3.0,same,False,
1435,122492,122494,4437.2282395655775,0.0037364507614208865,1,4.0,4.0,same,False,
1436,957259,127078,2711.4999686517267,0.0015219698757017684,8,4.0,4.0,same,True,7.0
1436,126900,126899,351.21736859031046,0.004416717838143954,2,4.0,4.0,same,False,
1436,126890,440227,3105.746319325514,0.005850906086550848,1,4.0,4.0,same,True,4.0
1437,951737,143197,1318.9425537147852,0.005620705478317459,2,3.0,3.0,same,False,
1440,1693450,143055,164.0714478514777,0.012269554949371618,1,3.0,3.0,same,False,
1441,951865,127003,1646.6575995027017,0.008890218455393143,4,4.0,4.0,same,True,1.0
1441,127321,127484,4212.682361631439,0.010474350523887599,3,3.0,3.0,same,False,
1441,1292164,127019,1356.0929798502539,0.010775154019850948,2,4.0,4.0,same,False,
1442,806626,127399,1757.5879067631297,0.011670901600657863,2,3.0,3.0,same,False,
1445,589054,143653,2208.543701174451,0.008566533020833723,1,4.0,4.0,same,False,
1445,1361209,143647,678.356845620353,0.008134295046853863,3,4.0,4.0,same,False,
1446,959404,143153,634.4139027480403,0.006921735563940427,1,4.0,4.0,same,False,
1448,144231,562167,1367.4509607303316,0.004978578070683939,3,4.0,4.0,same,False,
1448,950612,636235,1339.266679940922,0.005166352265721701,1,4.0,4.0,same,False,
1449,1545124,144232,2064.859426207426,0.00531945008624762,3,4.0,4.0,same,False,
1449,1297368,631522,592.5247674142628,0.006185528135071393,1,4.0,4.0,same,False,
1449,631511,631513,1046.6440273563578,0.0049647062887630804,4,4.0,4.0,same,False,
1453,756605,144545,1180.57453809575,0.006164887449871003,1,4.0,4.0,same,False,
1453,144389,144388,356.6978833692352,0.004689420359227089,5,4.0,4.0,same,False,
1458,952588,952572,515.2211661020062,0.00832644013081905,2,3.0,3.0,same,False,
1458,1330819,959058,1753.6815588924167,0.0096939271414726,1,4.0,4.0,same,False,
1459,1721486,143255,1348.4000148320256,0.005608663935405444,4,4.0,4.0,same,False,
1459,958065,143375,305.864349017665,0.008250694343157602,2,3.0,3.0,same,False,
1461,952653,143361,142.91179097580888,0.009760818381889557,1,3.0,3.0,same,False,
1463,549838,777314,1208.778097915414,0.006289356252248075,2,4.0,4.0,same,False,
1463,958952,127921,1409.0592358018712,0.005368694671782167,3,4.0,4.0,same,False,
1464,562090,1247072,622.5744132226583,0.0064733909699677605,4,5.0,5.0,same,False,
1467,806408,541437,1132.5563517992261,0.006512041281388712,3,3.0,3.0,same,False,
1468,958637,125287,4638.867241040001,0.007360996339295907,1,3.0,4.0,less major,False,
1469,874044,125219,2996.8238536824333,0.005468213608518946,3,4.0,4.0,same,False,
1470,1360153,125426,611.2365908549839,0.00566975274106166,4,3.0,3.0,same,False,
1470,959634,125716,108.71660406837142,0.010983751880335287,1,4.0,4.0,same,False,
1471,125542,854136,3787.8011457836146,0.009521029775771992,1,4.0,4.0,same,True,5.0
1471,957418,125682,2002.8601798427783,0.009330586352057626,2,4.0,4.0,same,False,
1472,1360272,1259247,387.3321313804868,0.009503366018880487,4,4.0,4.0,same,False,
1477,957957,728693,151.41426617129684,0.009490614992164956,4,4.0,4.0,same,False,
1478,671213,138256,829.575680694659,0.007190072185371987,2,4.0,4.0,same,False,
1479,961002,550024,1930.550835900886,0.005821009353190153,4,4.0,4.0,same,False,
1480,960808,646645,374.72968924278274,0.00661004222529826,6,3.0,3.0,same,False,
1481,550069,874046,789.9837086927841,0.00799698247529071,3,4.0,4.0,same,False,
1483,139511,139533,1763.9560000177776,0.008443348019761376,4,4.0,4.0,same,False,
1483,138859,951282,1087.568296705074,0.011207116268101844,1,4.0,4.0,same,False,
1484,139201,139080,3658.161807519905,0.006403912069750093,1,4.0,4.0,same,True,7.0
1486,951188,951173,453.69809344981275,0.007597425348110567,6,4.0,4.0,same,False,
1486,872206,139634,1120.4226791704807,0.010772217422152107,1,4.0,4.0,same,True,4.0
1486,160901,139801,3318.9689995542963,0.005421613309519284,8,3.0,3.0,same,False,
1487,958966,139807,852.6136405191944,0.012827842456189214,2,3.0,3.0,same,False,
1504,146060,954490,157.17028981331046,0.0033512843222561297,6,4.0,4.0,same,False,
1506,959815,146134,790.8215601512146,0.0071303400448317926,1,4.0,4.0,same,False,
1506,960083,146258,2141.7860607456196,0.0029686577830184985,3,4.0,4.0,same,False,
1507,872088,872108,3763.4177724510405,0.006271589337017555,2,4.0,4.0,same,False,
1507,549780,22516,2217.370724528676,0.007226205534009337,1,4.0,4.0,same,False,
1513,1267014,146527,192.73518101307013,0.005239265171504601,2,5.0,4.0,more major,False,
1513,146587,146582,2056.0009654669243,0.0057253622334254226,1,4.0,5.0,less major,False,
1514,949625,146200,1688.5341927244024,0.009156662973177652,1,4.0,4.0,same,False,
1514,146518,146512,1500.9387629068042,0.006742235436028509,3,4.0,5.0,less major,False,
1514,958569,146151,480.8723843192655,0.004637402193855856,6,4.0,4.0,same,False,
1517,956879,956940,1967.4018018703698,0.004776293780452685,6,4.0,4.0,same,False,
1523,672791,144980,1313.3716800665943,0.006009834921313904,3,3.0,3.0,same,False,
1524,564013,139204,517.6470322530445,0.010293550412708954,1,4.0,4.0,same,False,
1524,960420,139424,2337.9437910263646,0.008298055234832293,2,4.0,4.0,same,False,
1525,960257,145215,3089.2245321439286,0.00486364292260972,4,4.0,4.0,same,False,
1532,429083,429080,617.5577219985294,0.0052204425111511375,1,4.0,4.0,same,False,
1534,1365907,140311,374.6699080527011,0.007186776329239364,1,4.0,4.0,same,False,
1534,950633,139925,2215.0858335522958,0.0067271847426127905,2,4.0,4.0,same,True,3.0
1535,959075,545841,1128.5159148193015,0.008020139206541519,1,4.0,4.0,same,True,6.0
1536,26385,138807,3141.298083596336,0.012905953463012017,1,4.0,4.0,same,False,
1537,951158,139895,4772.091820154983,0.012911892248436706,1,4.0,4.0,same,False,
1537,951412,776200,253.72016080683605,0.011098708277389483,4,3.0,3.0,same,False,
1544,1361893,137168,1035.1456757387111,0.0128371145053501,2,3.0,3.0,same,False,
1544,961065,23127,84.43914968811723,0.010552705473812058,3,4.0,4.0,same,True,4.0
1545,137119,137113,1954.7434025979537,0.009439940631603973,3,3.0,3.0,same,False,
1546,776746,776752,2037.4775974228535,0.013739686530935977,1,4.0,4.0,same,False,
1546,960435,137319,1192.784045836114,0.006042232325029789,6,4.0,4.0,same,False,
1547,1241717,21906,4189.3699108577175,0.03050622780742427,1,4.0,4.0,same,False,
1556,794713,1637449,1959.7546377033038,0.006519487557214304,1,4.0,4.0,same,False,
1558,1578400,671767,1039.1076556356209,0.009853648563876216,2,4.0,4.0,same,False,
1558,125475,125477,117.5657262976745,0.00828769552938059,3,4.0,4.0,same,False,
1558,1223320,671771,1091.3160174757772,0.010616981971733159,1,4.0,4.0,same,False,
1559,125515,125495,960.8214194113585,0.007849775255530498,4,4.0,4.0,same,False,
1559,125245,1260910,572.7983589360448,0.01044006098152413,2,4.0,4.0,same,True,9.0
1580,997847,107518,1500.4197346072094,0.006866252608168199,4,4.0,4.0,same,True,7.0
1580,603090,160478,1077.9166247898866,0.01066013702313152,1,4.0,4.0,same,False,
1581,1000126,119308,428.94098661703134,0.011334719843248874,2,4.0,4.0,same,False,
1581,997696,119330,161.10251394687342,0.013818072815450584,1,4.0,4.0,same,False,
1582,109321,109326,706.0649970091832,0.006998334907363672,3,4.0,4.0,same,False,
1582,884873,109570,229.29162653737876,0.008058238052175173,1,4.0,4.0,same,True,2.0
1583,550385,999142,2418.3575521415355,0.004887547096667469,9,4.0,4.0,same,False,
1584,119295,119303,1993.7039499384025,0.010721845712822942,1,3.0,4.0,less major,False,
1584,119312,1545427,2130.9290602927317,0.007833423052348463,4,4.0,4.0,same,False,
1586,107040,550278,3500.5352076510417,0.005084430882616539,2,4.0,4.0,same,False,
1586,1152523,1202102,537.0825355560456,0.006366020242302957,1,4.0,5.0,less major,False,
1589,1204697,107154,539.519832813958,0.005761874185077359,6,4.0,4.0,same,True,10.0
1618,1732592,103807,5500.423338253245,0.01565252579047131,1,4.0,3.0,more major,False,
1619,766770,1172099,935.1519234865541,0.010739694941241494,2,3.0,3.0,same,False,
1620,103254,104930,1247.2706201958329,0.0065829505297234315,3,4.0,4.0,same,True,6.0
1666,72312,72336,285.7092578129059,0.009197125136350272,7,3.0,3.0,same,False,
1666,1180023,72394,469.349262277783,0.012072640647442264,3,3.0,3.0,same,False,
1667,72806,72815,951.2649683447983,0.01401919308313137,2,4.0,4.0,same,False,
1668,1308600,72919,2274.0555182314683,0.009174334853185502,3,4.0,4.0,same,True,9.0
1669,1212307,72717,1422.4321881903527,0.01149016523012792,1,3.0,3.0,same,False,
1687,104169,104170,991.2137458691618,0.007548124714704899,8,3.0,3.0,same,False,
1692,73365,73372,297.60814841030174,0.00985413575252541,2,3.0,3.0,same,False,
1697,78360,1167527,934.1130552558835,0.011393879374799597,2,4.0,4.0,same,False,
1698,536570,536568,819.4633609872101,0.02384567447737473,3,4.0,4.0,same,True,9.0
1702,110814,110801,1071.6105635905453,0.008938649050354311,3,4.0,4.0,same,False,
1706,1032282,1131563,295.44231247401535,0.01208761519571913,2,4.0,4.0,same,False,
1706,110834,110832,240.34729039417311,0.010318447049771714,3,4.0,4.0,same,False,
1707,1000419,1135045,408.18588902582354,0.010671676334597894,5,4.0,4.0,same,False,
1709,111046,1000302,1404.2493546375586,0.010071221773003056,2,4.0,4.0,same,False,
1709,111103,110778,2853.627883940731,0.006077911998615344,5,4.0,4.0,same,False,
1709,536675,111013,439.7870052653087,0.009694770472168705,3,4.0,4.0,same,False,
1710,110681,110728,2959.7658437790337,0.007855416926641899,1,4.0,4.0,same,False,
1710,997695,110453,856.3207634990197,0.0077376713536605754,3,4.0,4.0,same,False,
1715,105843,105811,1165.8303864628083,0.014383373892910634,1,4.0,4.0,same,False,
1716,997025,105843,135.96720192691873,0.008951800909624708,5,4.0,4.0,same,True,1.0
1717,878458,600460,2555.9626366590596,0.004210639943621203,10,3.0,4.0,less major,False,
1717,114846,114909,2564.652276625381,0.01901605083363332,2,4.0,4.0,same,False,
1718,998023,108625,1063.1024268620906,0.013644193045663345,1,3.0,3.0,same,False,
1718,1546158,115162,1167.6551888293025,0.006124908458492198,4,4.0,4.0,same,True,8.0
1720,105774,105779,999.400020012001,0.012237895671350798,5,5.0,5.0,same,False,
1720,824446,105814,994.0338273924746,0.013167422411114554,3,4.0,4.0,same,False,
1721,600452,114913,1088.4245357395687,0.006260595972552275,6,4.0,4.0,same,False,
1721,997003,108346,1854.6120942124858,0.011249869873638733,1,3.0,3.0,same,True,2.0
1722,600455,114867,690.1651179247065,0.0076151462354905365,3,4.0,4.0,same,False,
1724,1578925,109746,709.50138125306,0.012034573156883888,2,4.0,4.0,same,False,
1725,1139130,108624,280.3143949211372,0.014225333613123229,2,3.0,3.0,same,False,
1728,997885,116082,993.3067451710037,0.013587710658728734,2,4.0,4.0,same,False,
1729,884811,997781,533.5945464494703,0.013644298366087177,2,4.0,4.0,same,True,4.0
1740,885397,601252,731.3370905403382,0.007654578752709501,3,4.0,4.0,same,False,
1740,162856,112263,905.3463094308073,0.010198273544396758,1,4.0,4.0,same,True,4.0
1741,1162049,24129,2166.959623527853,0.009994192551803048,4,4.0,4.0,same,False,
1742,111075,111099,2232.888812727009,0.010774978502601687,1,4.0,4.0,same,False,
1746,114060,115696,8656.618030154586,0.010298042475095116,2,4.0,4.0,same,False,
1746,536962,112560,2082.716603381128,0.011949027818540988,1,4.0,4.0,same,False,
1747,115649,115639,750.0671036647282,0.03744591590684119,1,4.0,4.0,same,False,
1748,115646,1071370,1205.4069727688395,0.01033640995544975,4,4.0,4.0,same,False,
1749,114096,1141894,505.32054183494716,0.017094212085044615,1,4.0,4.0,same,False,
1750,1000673,113994,484.93550086670376,0.0162342913941802,1,4.0,4.0,same,False,
1751,1000026,113876,2025.2931837135857,0.01702501529282757,1,4.0,4.0,same,False,
1762,1001429,80365,591.6617699335308,0.014385657665871913,1,4.0,4.0,same,False,
1762,80464,80468,482.1692337760544,0.008258329445113092,3,4.0,4.0,same,True,9.0
1762,550158,1000791,411.5389896463367,0.006619354598923543,6,4.0,4.0,same,False,
1763,1173852,80900,488.778579727341,0.014852058401211747,2,4.0,4.0,same,False,
1764,1001078,112763,7351.179171398329,0.014264234855634075,5,4.0,4.0,same,False,
1764,601941,80348,160.00528116284153,0.017496342595587924,2,4.0,4.0,same,False,
1773,113017,113010,643.192941503554,0.005813739659808726,10,4.0,4.0,same,False,
1773,112948,112924,2193.3048397341445,0.016608452665833422,3,3.0,3.0,same,False,
1774,1163340,112688,456.82317147857265,0.021996983992657614,3,3.0,3.0,same,False,
1779,572849,78892,1074.2065955857836,0.01728115957267714,1,4.0,4.0,same,False,
1784,687571,80932,1195.7270340675414,0.014406746246718668,1,4.0,4.0,same,False,
1796,997654,110019,1522.556222279206,0.004240007605298178,8,3.0,3.0,same,False,
1797,827266,109184,355.50744014718373,0.010956543336443365,1,4.0,4.0,same,True,4.0
1798,109663,109662,149.23903644856276,0.005726388012161752,3,4.0,4.0,same,False,
1798,1000051,550363,852.5966514122488,0.0019121227752626996,9,4.0,4.0,same,True,4.0
1799,1223584,107275,2036.0372933716064,0.008591128907939328,2,4.0,4.0,same,False,
1799,997389,109255,708.947000840623,0.01054298236218739,1,4.0,4.0,same,False,
1800,109478,109325,1666.5856893661364,0.005737467895401541,4,4.0,4.0,same,True,7.0
1800,999868,109186,303.95159154048247,0.006267502397996224,3,4.0,4.0,same,False,
1801,1130629,108052,631.0601397644542,0.013732915461448501,2,4.0,4.0,same,False,
1801,573135,108036,611.806309218857,0.00956443680296683,4,4.0,4.0,same,False,
1802,1130729,108798,785.3868155250414,0.007808669582282125,2,4.0,4.0,same,False,
1802,1031928,108790,411.5332914850086,0.008013140573062435,1,4.0,4.0,same,False,
1803,885772,536999,1034.5338757129691,0.005836104674065888,4,4.0,4.0,same,True,8.0
1804,1221321,536872,3034.749922152857,0.008916109432027882,1,4.0,4.0,same,True,8.0
1805,618239,107984,4105.896006963644,0.00598714135969799,3,4.0,4.0,same,False,
1805,999919,109593,783.9054598607013,0.004226467912039636,6,4.0,4.0,same,False,
1805,1031670,108562,1300.429359865333,0.007044109124426818,1,4.0,4.0,same,False,
1806,827396,108162,1496.4921650313272,0.00595061398854078,4,4.0,4.0,same,False,
1806,1231811,105675,649.49906851358,0.011769661428557248,1,3.0,3.0,same,False,
1807,827398,108226,501.5988237624738,0.005354071921998442,3,4.0,4.0,same,False,
1808,600821,1031783,173.68016582221523,0.011609489039777376,5,4.0,4.0,same,False,
1813,998930,119807,1408.280256199532,0.004819899441377817,2,3.0,3.0,same,False,
1813,1031851,109564,145.62983897504583,0.0032076227080062645,6,3.0,3.0,same,False,
1814,828716,120132,1895.6524998004131,0.00860339994166608,1,4.0,4.0,same,False,
1815,110053,110016,2235.635777581694,0.008020355628565786,2,3.0,3.0,same,False,
1816,1000436,120314,931.6798001466964,0.007296705280555721,1,4.0,4.0,same,False,
1832,1151732,1340273,495.55278225432227,0.007744685301539997,3,3.0,3.0,same,False,
1832,69850,69859,1131.2182194434572,0.0034953211907814597,6,4.0,4.0,same,False,
1832,582312,69759,3631.036022956177,0.013144174263130429,1,3.0,3.0,same,False,
1833,1267152,69780,614.9203281730554,0.008776352496517602,1,3.0,3.0,same,False,
1833,69940,69909,1182.908910270943,0.006462827928160094,5,4.0,4.0,same,False,
1833,998594,559416,1274.6927982840234,0.006682416150845216,4,4.0,4.0,same,False,
1834,102937,102939,1789.5753071618626,0.008100215476175319,3,3.0,3.0,same,False,
1835,1197825,103361,1721.008221944707,0.007750981730636757,4,4.0,4.0,same,True,5.0
1836,102204,102184,1971.5023129568979,0.011487369638021234,1,4.0,4.0,same,False,
1861,163491,597582,7695.575347561122,0.003642362173046126,3,4.0,4.0,same,False,
1861,850818,136368,1582.7336762694385,0.003787242281852522,2,3.0,4.0,less major,False,
1862,136270,135739,9382.120626489599,0.0035952750335564777,1,3.0,3.0,same,False,
1869,163770,163777,4073.774477066689,0.0026733716508934658,4,3.0,3.0,same,False,
1870,978806,164272,2878.4806304715758,0.010124484676802385,2,3.0,3.0,same,False,
1870,971277,164242,1502.8610880587123,0.010492798130533136,1,3.0,3.0,same,False,
1872,969917,735067,8564.09541866447,0.0027871347303060562,1,4.0,4.0,same,False,
1892,605085,558756,5511.186565522642,0.005726266491851792,2,4.0,4.0,same,False,
1892,976664,961431,2299.302774755861,0.007598053372437978,1,4.0,4.0,same,False,
1892,1385485,543425,1077.5699420448475,0.004945168324712428,4,4.0,4.0,same,True,8.0
1893,137799,137765,4911.055464969626,0.0049716572840582595,1,4.0,4.0,same,False,
1893,1200971,427195,2834.5752732988285,0.0047054967909237085,2,4.0,4.0,same,False,
1895,1204421,913373,3145.396118137698,0.003584452894086106,5,3.0,3.0,same,False,
1895,867858,600702,234.90851410829396,0.005383559420561059,1,3.0,3.0,same,False,
1896,141225,141516,6580.715043975095,0.013054039389091072,3,4.0,4.0,same,False,
1900,1538932,141939,856.4883887128943,0.005143760878874376,1,4.0,4.0,same,True,2.0
1902,975868,135815,4138.41868954716,0.005493525478423904,1,4.0,4.0,same,True,9.0
1903,969859,135767,2795.307228195141,0.005221287439114396,1,3.0,3.0,same,False,
1903,969486,135929,4919.071987682259,0.004934951160971187,2,4.0,4.0,same,False,
1906,581552,313671,2299.953129956502,0.0031837610607263448,1,4.0,4.0,same,False,
1907,1677217,147294,396.0613336339508,0.009433151206931405,6,4.0,4.0,same,False,
1934,409264,264636,2309.638510677996,0.008234296998432524,1,4.0,4.0,same,False,
1934,532399,602604,232.66037479597057,0.006813577751986112,3,4.0,4.0,same,False,
1934,966721,264309,1968.3324541356394,0.0034340534179841255,7,4.0,4.0,same,False,
1935,85976,409262,96.59917183941349,0.009515575183239512,1,4.0,4.0,same,False,
1935,264426,528348,1591.0002011313516,0.008729310379150071,2,4.0,4.0,same,False,
1964,539082,1578489,3592.405880464864,0.005210565476127643,6,4.0,4.0,same,False,
1964,641824,85957,2633.183354800239,0.009447043152158925,1,4.0,4.0,same,False,
1965,644604,91856,1060.8791542873971,0.0050995440540550635,3,4.0,4.0,same,False,
1979,967696,527191,1584.741878035837,0.0037779471676516415,1,3.0,3.0,same,False,
1979,538525,581564,7077.140787776041,0.002381934086736194,2,4.0,4.0,same,False,
1980,964483,964484,200.75958258469652,0.002224138200370235,1,4.0,4.0,same,False,
1980,693700,529191,793.5021235004583,0.0008385968991902144,7,3.0,3.0,same,False,
1987,965306,262409,966.7215214326902,0.010975546396043458,1,4.0,4.0,same,False,
1987,408474,964462,974.5504399465469,0.0062862113805826885,5,4.0,4.0,same,True,8.0
2004,409429,639654,1964.3123427798175,0.010308652480498665,2,3.0,3.0,same,False,
2005,52230,409427,866.205893537961,0.003336563508165641,5,3.0,3.0,same,False,
2055,1679439,52192,1437.671412388163,0.005752367659932623,4,3.0,4.0,less major,False,
2055,982068,637664,888.757452852032,0.008139644108214685,2,3.0,3.0,same,False,
2055,1575039,982770,709.022489065059,0.007269984356960127,3,3.0,3.0,same,False,
2056,1399949,1399955,386.2059813105124,0.00810295415371134,3,5.0,5.0,same,False,
2056,639798,52197,943.3125144934737,0.017059966149113724,1,3.0,3.0,same,False,
2089,418208,320307,7766.448130902198,0.0016503934770752443,5,4.0,4.0,same,True,7.0
2090,879665,1074029,3326.2610390651744,0.0018419218996950349,3,4.0,4.0,same,False,
2119,1071866,609164,2472.0530273444115,0.002802114097324017,4,4.0,4.0,same,False,
2119,1073882,317661,266.0738619267102,0.0021265932186574983,9,4.0,4.0,same,False,
2120,1694988,147688,2216.089768037047,0.002907080212399425,2,4.0,4.0,same,False,
2120,1618529,318021,2615.5924529626254,0.004617662958051901,1,4.0,4.0,same,False,
2139,879542,573680,4131.639612792461,0.00360813620306572,5,4.0,4.0,same,False,
2139,1674122,417557,3677.5563897787574,0.003815008613841019,3,4.0,4.0,same,False,
2139,805633,574754,3504.10853998597,0.004706325964852445,1,4.0,4.0,same,True,8.0
2140,1577028,805629,344.84141282619504,0.005590274500377359,4,4.0,4.0,same,False,
2140,1637634,575354,1606.9069170303555,0.009859888443430057,1,4.0,4.0,same,True,2.0
2140,1072562,741584,4027.4660048221317,0.00793493255814632,3,4.0,4.0,same,False,
2175,1686358,147180,1687.2396539906717,0.004708371001370078,1,3.0,4.0,less major,False,
2175,732066,312541,5794.896024951612,0.001280889308620901,8,4.0,4.0,same,False,
2175,1085155,574803,5900.423073814141,0.0031528272160234456,3,3.0,4.0,less major,False,
2176,732068,147051,99.1758539175301,0.00224767212641684,3,4.0,4.0,same,False,
2239,328955,325282,19204.62441392766,0.0009087403400479274,9,4.0,4.0,same,False,
2239,329011,329069,967.9559132514555,0.0017944136969302307,4,4.0,4.0,same,False,
2240,325797,148562,1995.6257189162543,0.012757043736596444,1,3.0,3.0,same,False,
2241,817358,325989,1632.3541282454614,0.009874515511307903,1,3.0,3.0,same,False,
2568,502280,196188,1309.7542403058005,0.010925005098823822,1,4.0,4.0,same,False,
2590,194645,194643,305.60736247675646,0.00820230017201337,3,4.0,4.0,same,False,
2590,933596,29873,83.74037258022744,0.010182760911632808,1,4.0,4.0,same,False,
